Message_Id,Message_Version,Field_Name,Parent_Field,Field_Units,Min_Field_Size,Max_Field_Size,Field_Range,Mandatory,Number_Of_Fields,Optional_Description,Message_Type,Customer,Direction,STEName
GD-CTER,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTER,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-CTER,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-CTER,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTER,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-CTER,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-CTER,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-CTER,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTER,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTER,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-CTER,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTER,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-CTER,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTER,7,CONTENT,GD-CTER,,,,,Y,,,PTC,,,
GD-CTER,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-CTER,7,EMPLOYEE_FIRST,CONTENT,Alphanumeric,1,20,,Y,,,PTC,,,
GD-CTER,7,EMPLOYEE_MIDDLE,CONTENT,Alphabetic,1,1,,N,,,PTC,,,
GD-CTER,7,EMPLOYEE_LAST,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-CTER,7,REQ_TIME_EXTENSION,CONTENT,Numeric,1,3,,N,,,PTC,,,
GD-CTIR,7,HEADER,GD-CTIR,,,,,Y,,,PTC,,,
GD-CTIR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-CTIR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-CTIR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-CTIR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-CTIR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-CTIR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-CTIR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTIR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTIR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-CTIR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTIR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-CTIR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-CTIR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTIR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-CTIR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-CTIR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-CTIR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTIR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTIR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-CTIR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTIR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-CTIR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTIR,7,CONTENT,GD-CTIR,,,,,Y,,,PTC,,,
GD-CTIR,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-CTIR,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
GD-CTIR,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
GD-CTIR,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-CTIR,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-CTIR,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
GD-CTIR,7,COUPLED_ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,N,,,PTC,,,
GD-CTIR,7,COUPLED_ENGINE_NUMBER,CONTENT,Numeric,1,10,,N,,,PTC,,,
GD-CTIR,7,EMPLOYEE_FIRST,CONTENT,Alphanumeric,1,20,,Y,,,PTC,,,
GD-CTIR,7,EMPLOYEE_MIDDLE,CONTENT,Alphabetic,1,1,,N,,,PTC,,,
GD-CTIR,7,EMPLOYEE_LAST,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-CTIR,7,TRACK_AUTHORITY_TO_VOID,CONTENT,Numeric,1,6,1|999999,N,,,PTC,,,
GD-CTIR,7,SPAF_ACK,CONTENT,Alphabetic,1,1,Y|N,N,,,PTC,,,
GD-CTRR,7,HEADER,GD-CTRR,,,,,Y,,,PTC,,,
GD-CTRR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-CTRR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-CTRR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-CTRR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-CTRR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-CTRR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-CTRR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTRR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTRR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-CTRR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTRR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-CTRR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-CTRR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTRR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-CTRR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-CTRR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-CTRR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTRR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTRR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-CTRR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTRR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-CTRR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTRR,7,CONTENT,GD-CTRR,,,,,Y,,,PTC,,,
GD-CTRR,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-CTRR,7,MILEPOST_INTEGER,CONTENT,Alphanumeric,1,6,,N,,,PTC,,,
GD-CTRR,7,DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
GD-CTRR,7,TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
GD-CTRR,7,EMPLOYEE_FIRST,CONTENT,Alphanumeric,1,20,,Y,,,PTC,,,
GD-CTRR,7,EMPLOYEE_MIDDLE,CONTENT,Alphabetic,1,1,,N,,,PTC,,,
GD-CTRR,7,EMPLOYEE_LAST,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-CTRR,7,SPAF_ACK,CONTENT,Alphabetic,1,1,Y|N,N,,,PTC,,,
GD-CTVR,7,HEADER,GD-CTVR,,,,,Y,,,PTC,,,
GD-CTVR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-CTVR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-CTVR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-CTVR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-CTVR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-CTVR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-CTVR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTVR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTVR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-CTVR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTVR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-CTVR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-CTVR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTVR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-CTVR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-CTVR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-CTVR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CTVR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTVR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-CTVR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTVR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-CTVR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CTVR,7,CONTENT,GD-CTVR,,,,,Y,,,PTC,,,
GD-CTVR,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-CTVR,7,EMPLOYEE_FIRST,CONTENT,Alphanumeric,1,20,,Y,,,PTC,,,
GD-CTVR,7,EMPLOYEE_MIDDLE,CONTENT,Alphabetic,1,1,,N,,,PTC,,,
GD-CTVR,7,EMPLOYEE_LAST,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-CTVR,7,SPAF_ACK,CONTENT,Alphabetic,1,1,Y|N,N,,,PTC,,,
GD-DIVA,7,HEADER,GD-DIVA,,,,,Y,,,PTC,,,
GD-DIVA,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-DIVA,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-DIVA,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-DIVA,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-DIVA,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-DIVA,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-DIVA,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-DIVA,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-DIVA,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-DIVA,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-DIVA,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-DIVA,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-DIVA,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-DIVA,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-DIVA,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-DIVA,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-DIVA,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-DIVA,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-DIVA,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-DIVA,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-DIVA,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-DIVA,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-DIVA,7,CONTENT,GD-DIVA,,,,,Y,,,PTC,,,
GD-DIVA,7,BOS_INSTANCE_ID,CONTENT,Alphanumeric,1,64,,Y,,,PTC,,,
GD-DIVA,7,BOS_HOST_NAME,CONTENT,Alphanumeric,1,64,,N,,,PTC,,,
GD-DIVA,7,BOS_IP_ADDRESS,CONTENT,Alphanumeric,1,64,,N,,,PTC,,,
GD-DIVA,7,OLD_FILE_VERSION,CONTENT,Numeric,1,10,1|4294967295,Y,,,PTC,,,
GD-DIVA,7,NEW_FILE_VERSION,CONTENT,Numeric,1,10,1|4294967295,Y,,,PTC,,,
GD-DIVA,7,ACTIVATION_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-DIVA,7,ACTIVATION_TIME,CONTENT,Numeric,4,4,,Y,,,PTC,,,
GD-SY01,7,HEADER,GD-SY01,,,,,Y,,,PTC,,,
GD-SY01,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-SY01,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-SY01,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-SY01,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-SY01,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-SY01,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-SY01,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-SY01,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-SY01,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-SY01,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-SY01,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-SY01,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-SY01,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-SY01,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-SY01,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-SY01,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-SY01,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-SY01,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-SY01,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-SY01,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-SY01,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-SY01,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-SY01,7,CONTENT,GD-SY01,,,,,Y,,,PTC,,,
GD-SY01,7,SYNCH_REQ_TYPE,CONTENT,Alphabetic,2,5,START|BI|TA|END,Y,,,PTC,,,
GD-SY01,7,DISTRICT_VERSION,CONTENT,Numeric,1,10,1|4294967295,Y,,,PTC,,,
GD-TAUR,7,HEADER,GD-TAUR,,,,,Y,,,PTC,,,
GD-TAUR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-TAUR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-TAUR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-TAUR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-TAUR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-TAUR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-TAUR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-TAUR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-TAUR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-TAUR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-TAUR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-TAUR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-TAUR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-TAUR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-TAUR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-TAUR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-TAUR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-TAUR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-TAUR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-TAUR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-TAUR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-TAUR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-TAUR,7,CONTENT,GD-TAUR,,,,,Y,,,PTC,,,
GD-TAUR,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-TAUR,7,AUTHORITY_TYPE,CONTENT,Alphabetic,3,3,EMT|PSS,Y,,,PTC,,,
GD-TAUR,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-TAUR,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
GD-TAUR,7,ENTRY_DISTRICT,CONTENT,Alphanumeric,1,25,,Y,,,PTC,,,
GD-TAUR,7,ENTRY_MILEPOST,CONTENT,Alphanumeric,1,11,,Y,,,PTC,,,
GD-TAUR,7,ENTRY_TRACK,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-TAUR,7,SITE_NAME,CONTENT,Alphanumeric,1,40,,N,,,PTC,,,
GD-TAUR,7,SITE_DEVICE_ID,CONTENT,Alphanumeric,1,40,,N,,,PTC,,,
GD-TAUR,7,DEVICE_TYPE,CONTENT,Alphabetic,2,2,SG|SW,N,,,PTC,,,
GD-VICR,7,HEADER,GD-VICR,,,,,Y,,,PTC,,,
GD-VICR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-VICR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-VICR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-VICR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-VICR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-VICR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-VICR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-VICR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-VICR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-VICR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-VICR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-VICR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-VICR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-VICR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-VICR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-VICR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-VICR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-VICR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-VICR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-VICR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-VICR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-VICR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-VICR,7,CONTENT,GD-VICR,,,,,Y,,,PTC,,,
GD-VICR,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-VICR,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
GD-VICR,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
GD-VICR,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-VICR,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-VICR,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
GD-VICR,7,TRIGGER_TYPE,CONTENT,Numeric,1,1,1|4,Y,,,PTC,,,
GD-VICR,7,VIOLATION_DATE,CONTENT,Numeric,8,8,,N,,,PTC,,,
GD-VICR,7,VIOLATION_TIME,CONTENT,Numeric,4,4,,N,,,PTC,,,
GD-VICR,7,VIOLATION_CLEARED_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-VICR,7,VIOLATION_CLEARED_TIME,CONTENT,Numeric,4,4,,Y,,,PTC,,,
GD-VIRS,7,HEADER,GD-VIRS,,,,,Y,,,PTC,,,
GD-VIRS,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-VIRS,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-VIRS,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-VIRS,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-VIRS,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-VIRS,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-VIRS,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-VIRS,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-VIRS,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-VIRS,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-VIRS,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-VIRS,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-VIRS,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-VIRS,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-VIRS,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-VIRS,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-VIRS,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-VIRS,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-VIRS,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-VIRS,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-VIRS,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-VIRS,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-VIRS,7,CONTENT,GD-VIRS,,,,,Y,,,PTC,,,
GD-VIRS,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-VIRS,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
GD-VIRS,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
GD-VIRS,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-VIRS,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-VIRS,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
